RF_Recall,RF_Precision,NB_Recall,NB_Precision
0.95753857368485,0.3518736234299661,1.0,0.0013262661798982079
0.95753857368485,0.3518814783948091,1.0,0.0013262662155152254
0.95753857368485,0.3518840967943566,1.0,0.0013262662511322448
0.95753857368485,0.35188671523287224,1.0,0.0013262662867492662
0.95753857368485,0.35189457078223596,1.0,0.0013262663223662895
0.95753857368485,0.3519076641439511,1.0,0.0013262663579833146
0.95753857368485,0.35191028293321824,1.0,0.0013262663936003418
0.95753857368485,0.3519364729697547,1.0,0.0013262664292173706
0.95753857368485,0.35197052584570726,1.0,0.0013262664648344016
0.95753857368485,0.3519731455706566,1.0,0.0013262665004514344
0.95753857368485,0.351981004979494,1.0,0.0013262665360684691
0.95753857368485,0.35198362486043916,1.0,0.0013262665716855058
0.95753857368485,0.3519862447803854,1.0,0.0013262666073025444
0.95753857368485,0.35198886473933366,1.0,0.0013262666429195847
0.95753857368485,0.3519914847372848,1.0,0.0013262666785366273
0.9575183250313855,0.3521098444515596,1.0,0.0013262667141536715
0.9575183250313855,0.35211246630627413,1.0,0.0013262667497707177
0.9575183250313855,0.35213082038260196,1.0,0.0013262667853877659
0.9575183250313855,0.35214393160865615,1.0,0.001326266821004816
0.9575183250313855,0.3521465539710318,1.0,0.0013262668566218678
0.9575183250313855,0.3521517988129547,1.0,0.0013262668922389216
0.9575183250313855,0.3521570438111125,1.0,0.0013262669278559776
0.9575183250313855,0.35215966636878165,1.0,0.0013262669634730353
0.9575183250313855,0.3521622889655121,1.0,0.0013262669990900947
0.9575183250313855,0.35216491160130475,1.0,0.0013262670347071563
0.9575183250313855,0.3521780253662315,1.0,0.0013262670703242197
0.9575183250313855,0.35218064823641565,1.0,0.0013262671059412852
0.9575183250313855,0.3521832711456681,1.0,0.0013262671415583524
0.9575183250313855,0.3521885170813814,1.0,0.0013262671771754216
0.9575183250313855,0.3521990094216661,1.0,0.0013262672127924925
0.9575183250313855,0.35220163260442117,1.0,0.0013262672484095656
0.9575183250313855,0.3522042558262515,1.0,0.0013262672840266404
0.9574575790709918,0.3527941505633067,1.0,0.0013262673196437174
0.9574575790709918,0.352796782785815,1.0,0.0013262673552607962
0.9574575790709918,0.35280204734866855,1.0,0.0013262673908778766
0.9574575790709918,0.3528099444875545,1.0,0.0013262674264949593
0.9574575790709918,0.35281520944322575,1.0,0.0013262674621120438
0.9574575790709918,0.35284153657881384,1.0,0.0013262674977291302
0.9574575790709918,0.35284680247742706,1.0,0.0013262675333462184
0.9574575790709918,0.3528678676437665,1.0,0.0013262675689633087
